1532151E6	28.61
15321618E5	30
15321726E5	33.39
15321834E5	31
15321942E5	28.39
1532205E6	27.39
15322158E5	27.39
15322374E5	26.78
15322482E5	28.22
1532259E6	32
15322698E5	32.39
15322806E5	28.61
15322914E5	28.39
15323022E5	28
15323238E5	27.61
15323346E5	29.22
15323454E5	29.28
15323562E5	34.61
1532367E6	33.78
15323778E5	31.22
15323886E5	30.61
15323994E5	29.61
15324102E5	29.22
1532421E6	30.61
15324318E5	33.78
15324426E5	36
15324534E5	36.39
15324642E5	32.39
1532475E6	31.39
15324966E5	28.61
15325074E5	29
15325182E5	29.22
1532529E6	30.78
15325398E5	31
15325506E5	29.39
15325614E5	29.22
15325722E5	28.78
1532583E6	28
15325938E5	26.61
15326046E5	26.22
15326154E5	27.78
15326262E5	27.22
1532637E6	27
15326478E5	26.61
15326694E5	25.61
15326802E5	26.39
1532691E6	27
15327018E5	27.78
15327126E5	28.22
15327342E5	26
1532745E6	25.61
15327558E5	26.39
15327666E5	27.39
15327774E5	28.22
1532799E6	31.78
15328098E5	26.39
15328206E5	26.22
15328638E5	32
15328746E5	34
15328854E5	34.39
15328962E5	32.22
1532907E6	30.39
15329178E5	25.39
15329394E5	27.78
15329502E5	32.22
1532961E6	33.61
15329718E5	34
15329826E5	31.39
15329934E5	30.78
1533015E6	29
15330258E5	30
15330366E5	31
15330474E5	31.78
15330582E5	32.61
1533069E6	31.22
15330798E5	27.39
15330906E5	27.22
15331014E5	27.22
15331122E5	28.61
1533123E6	32.78
15331338E5	35
15331446E5	35
15331554E5	32.78
15331662E5	31
15331878E5	28.78
15331986E5	29.78
15332094E5	32.39
15332202E5	35
1533231E6	35.61
15332418E5	32.78
15332526E5	31.39
15332742E5	29.39
1533285E6	30
15332958E5	33
15333066E5	33.78
15333174E5	33.78
15333282E5	31.39
1533339E6	30.78
15333498E5	29.78
15333606E5	29
15333714E5	30.22
15333822E5	33.22
1533393E6	35.39
15334038E5	35.22
15334146E5	33.78
15334254E5	31.22
15334362E5	30.61
1533447E6	29.39
15334578E5	29.78
15334686E5	32
15334794E5	32.61
15334902E5	30
1533501E6	28.78
15335118E5	27.22
15335226E5	26.78
15335334E5	27.78
15335442E5	28
1533555E6	27.78
15335658E5	29
15335766E5	28.61
15335874E5	28
15335982E5	28
15336198E5	27.39
15336306E5	27.61
15336414E5	31.78
1533663E6	27.78
15337278E5	32
15337386E5	33
15337494E5	33.39
15337602E5	31.22
1533771E6	29.39
15337818E5	28.39
15337926E5	28
15338034E5	30
15338142E5	34.61
1533825E6	35
15338358E5	35.39
15338466E5	31.78
15338574E5	31
1533879E6	29
15338898E5	31.39
15339006E5	34.39
15339114E5	33.39
15339222E5	29.61
1533933E6	29.39
15339438E5	29.22
15339546E5	28.78
15339654E5	28.39
15339762E5	30.22
1533987E6	33.61
15339978E5	35
15340086E5	34.39
15340194E5	32.78
15340302E5	31.39
15340518E5	29.39
15340626E5	28.22
15340734E5	31.39
15340842E5	32.39
1534095E6	32.39
15341058E5	30.78
15341166E5	30.39
15341274E5	28.22
15341382E5	27.61
1534149E6	28.22
15341598E5	32.22
15341706E5	32.61
15341814E5	33.22
15341922E5	30.22
1534203E6	29.78
15342246E5	28.78
15342354E5	30.22
15342462E5	27.39
1534257E6	34.22
15342678E5	34.39
15342786E5	31.61
15342894E5	30.22
15343002E5	29.61
1534311E6	29
15343218E5	31
15343326E5	34.22
15343434E5	35.22
15343542E5	31.61
1534365E6	30
15343758E5	29.39
15343974E5	28
15344082E5	30.22
1534419E6	34.39
15344298E5	35.61
15344406E5	29.39
15344514E5	29.22
15344622E5	29
1534473E6	28.61
15344838E5	28.39
15344946E5	30.39
15345054E5	34.22
15345162E5	35.39
1534527E6	33
15345378E5	31.39
15345486E5	30
15345594E5	29.39
15345702E5	29
1534581E6	31
15345918E5	34
15346026E5	36.22
15346134E5	28.22
15346242E5	28.78
1534635E6	28.39
15346458E5	27.78
15346566E5	28
15346674E5	29
15346782E5	31.78
1534689E6	26.61
15346998E5	28.39
15347106E5	28.22
15347214E5	28.22
1534743E6	27.61
15347538E5	30
15347646E5	33
15347754E5	25.89
15347862E5	33.61
1534797E6	32.22
15348078E5	29.22
15348186E5	28.61
15348294E5	27.39
15348402E5	29.22
15348618E5	36.39
15348726E5	35.39
15348834E5	31.78
15348942E5	30.39
1534905E6	29.39
15349158E5	29.22
15349266E5	31.22
15349374E5	33.78
15349482E5	35.61
15349698E5	29.78
15349806E5	29.78
15349914E5	29.39
15350022E5	28.61
1535013E6	27.61
15350238E5	29.22
15350346E5	31.61
15350454E5	31.22
15350562E5	30.39
1535067E6	29.39
15350778E5	28.78
15350886E5	27.78
15350994E5	28.78
15351102E5	30.39
1535121E6	31.61
15351318E5	34
15351534E5	30.22
1535175E6	27.78
15351858E5	28.39
15351966E5	31.39
15352074E5	32.39
15352182E5	32.61
1535229E6	30.61
15352398E5	30
15352614E5	27.61
15352722E5	29.22
1535283E6	32.39
15352938E5	34.22
15353046E5	33.39
15353154E5	31
15353262E5	30.39
15353478E5	28.78
15353586E5	27.61
15353694E5	30.78
15353802E5	31.39
1535391E6	32
15354018E5	29.39
15354126E5	28.61
15354234E5	28
15354342E5	27.22
1535445E6	26.78
15354558E5	28.78
15354666E5	31.61
15354774E5	29.78
15354882E5	28
1535499E6	27.61
15355098E5	27.39
15355206E5	27.22
15355314E5	27.78
15355422E5	31.22
1535553E6	31.61
15355638E5	30.78
15355746E5	27
15355854E5	27.22
15355962E5	26.78
1535607E6	26.61
15356178E5	28.39
15356286E5	32
15356394E5	34.39
15356502E5	34
1535661E6	31.78
15356718E5	30.22
15356934E5	29.61
15357042E5	29
1535715E6	32.61
15357258E5	33.61
15357366E5	32.39
15357474E5	31
15357582E5	30
15357798E5	28.39
15357906E5	24.39
15358014E5	25
15358122E5	25.61
1535823E6	29
15358338E5	28.78
15358446E5	28.22
15358554E5	27
15358662E5	26.78
1535877E6	27
15358878E5	25
15358986E5	27.39
15359094E5	28
15359202E5	26.78
1535931E6	26.39
15359526E5	26
15359634E5	27.39
15359742E5	29
1535985E6	25.78
15359958E5	26.78
15360066E5	26.22
15360174E5	26.39
15360282E5	26
1536039E6	25.61
15360498E5	26.78
15360606E5	29.61
15360714E5	27.78
15360822E5	27.61
1536093E6	26.39
15361038E5	26.39
15361254E5	26
1536147E6	28.78
15361686E5	30.39
15361794E5	29.22
15361902E5	28.22
15362118E5	27.39
15362226E5	27.78
15362334E5	32.22
15362442E5	34.39
1536255E6	33
15362658E5	25.22
15362766E5	35.61
15362874E5	26
15362982E5	25.78
1536309E6	26.78
15363198E5	32.39
15363306E5	33
15363414E5	28.22
15363522E5	27.39
1536363E6	26.61
15363738E5	26.22
15363846E5	26
15363954E5	27.22
15364062E5	30.22
1536417E6	33.39
15364278E5	31.61
15364386E5	26.39
15364494E5	26.39
1536471E6	25.39
15364818E5	26
15364926E5	30
15365034E5	32.22
15365142E5	32.22
1536525E6	29.22
15365358E5	27.22
15365574E5	25.78
15365682E5	26.78
1536579E6	30.61
15365898E5	31.61
15366006E5	31.39
15366114E5	28.61
15366222E5	27.78
15366438E5	26.78
15366546E5	27.39
15366654E5	31.39
15366762E5	33.78
1536687E6	33.39
15366978E5	30.39
15367086E5	29.61
15367194E5	28.61
15367302E5	27.61
1536741E6	27.78
15367518E5	31.39
15367626E5	33.39
15367734E5	32.78
15367842E5	31
1536795E6	30.22
15368166E5	27
15368382E5	32.22
1536849E6	33.61
15368598E5	33.39
15368706E5	30.22
15368814E5	29.22
1536903E6	26.39
15369138E5	27.78
15369246E5
15369354E5	34.39
15369462E5	32.39
1536957E6	29.78
15369678E5	28.22
15369786E5	27.39
15369894E5	26.39
15370002E5	28
1537011E6	32
15370218E5	34
15370326E5	33.22
15370434E5	29.61
15370542E5	27.39
1537065E6	26.78
15370758E5	26.61
15370866E5	27.61
15370974E5	32.78
15371082E5	33.78
1537119E6	31.78
15371298E5	29.39
15371406E5	27.78
15371514E5	26.78
15371622E5	26.22
1537173E6	28.61
15371838E5	32.61
15371946E5	33.78
15372054E5	32.78
15372162E5	29.61
1537227E6	28.22
15372378E5	27.22
15372486E5	26
15372702E5	33.22
1537281E6	34.78
15372918E5	33.39
15373026E5	29.78
15373134E5	27.39
15373242E5	25.22
1537335E6	24.61
15373458E5	28.39
15373566E5	33.39
15373782E5	33.22
1537389E6	29
15373998E5	26.39
15374106E5	25.61
15374214E5	25
15374322E5	27.22
1537443E6	33.22
15374538E5	35.39
15374646E5	34.22
15374754E5	29.61
15374862E5	28.22
1537497E6	27.39
15375078E5	26.39
15375186E5	28.22
15375294E5	32.78
15375402E5	33
1537551E6	29.78
15375618E5	28.22
15375726E5	24.22
15375834E5	23.78
15375942E5	23.61
1537605E6	24.78
15376158E5	26
15376266E5	26
15376374E5	27.39
15376482E5	26.39
1537659E6	26.22
15376698E5	26
15376806E5	25.61
15376914E5	26.61
15377022E5	27.78
1537713E6	30.22
15377238E5	29.78
15377346E5	26
15377454E5	25.22
15377562E5
1537767E6	24.39
15377778E5	25
15377886E5	26
15378102E5	26.78
1537821E6	25.22
15378318E5	23.61
15378426E5	23
15378534E5	23
15378642E5	23
1537875E6	23.78
15378858E5	25.22
15378966E5	26.61
15379074E5	24.61
15379182E5	24.22
1537929E6	23.39
15379398E5	22.61
15379506E5	24.61
15379614E5	30
15379722E5	32.22
1537983E6	31
15379938E5	26.78
15380046E5	25.22
15380154E5	24.22
15380262E5	23.39
1538037E6	26.39
15380478E5	31
15380586E5	33.22
15380694E5	32.39
15380802E5	27.78
1538091E6	25.22
15381018E5	24.61
15381126E5	24
15381234E5	25.61
15381342E5	32.61
1538145E6	35.39
15381558E5	34
15381666E5	27.61
15381774E5	25.61
1538199E6	24
15382098E5	25.78
15382206E5	32.61
15382314E5	34.78
15382422E5	32.39
1538253E6	29.22
15382638E5	27.22
15382746E5	25.78
15382854E5	25.22
15382962E5	26
1538307E6	32
15383286E5	32
15383394E5	26.78
15383502E5	25
1538361E6	24.22
15383718E5	23
15383826E5	24.78
15383934E5	32.61
15384042E5	34.78
1538415E6	33.61
15384258E5	27.22
15384366E5	25.39
15384582E5	23.22
1538469E6	26.39
15384798E5	32.78
15384906E5	35.22
15385014E5	33.39
15385122E5	29.39
1538523E6	25.22
15385338E5	23.61
15385446E5	22.61
15385554E5	25.39
15385662E5	33.39
1538577E6	35.39
15385878E5	33.39
15385986E5	28.61
15386094E5	26.61
15386202E5	24.78
1538631E6	24.22
15386418E5	27
15386526E5	33.61
15386634E5	35
15386742E5	32.39
1538685E6	27.22
15386958E5	25
15387066E5	24
15387174E5	23
15387282E5	25.78
1538739E6	32.39
15387498E5	34.61
15387606E5	32.61
15387714E5	26.39
15387822E5	24
1538793E6	23.22
15388038E5	21.61
15388146E5	25.39
15388254E5	31.39
15388362E5	34.39
1538847E6	31.39
15388578E5	25.39
15388686E5	23.78
15388794E5	23.22
15388902E5	21
1538901E6	23.61
15389118E5	31.22
15389226E5	33.39
15389334E5	31.22
15389442E5	25.39
1538955E6	23.39
15389766E5	21.22
15389874E5	24
15389982E5	31.78
1539009E6	34.78
15390198E5	33.22
15390306E5	27
15390414E5	24.78
15390522E5	23
1539063E6	23.39
15390738E5	25
15390846E5	31.78
15390954E5	34.61
15391062E5	32
1539117E6	26.61
15391278E5	25.22
15391386E5	23.61
15391494E5	24.22
15391602E5	26.22
1539171E6	32
15391926E5	31.78
15392142E5	27.39
1539225E6	26.22
15392358E5	25.22
15392466E5	26.39
15392574E5	30.39
15392682E5	28.39
1539279E6	26.39
15392898E5	23
15393006E5	22.22
15393114E5	20.22
15393222E5	18.22
1539333E6	22
15393438E5	29.78
15393546E5	32
15393654E5	30
15393762E5	24.61
1539387E6	21.39
15393978E5	20.61
15394086E5	17.61
15394194E5	21
15394302E5	28.78
1539441E6	31
15394518E5	28.61
15394626E5	22.78
15394734E5	20.78
1539495E6	18
15395058E5	22.39
15395166E5	29
15395274E5	31.78
15395382E5	30.39
1539549E6	22.39
15395598E5	20.61
15395706E5	18.78
15395814E5	17.78
15395922E5	22
1539603E6	30.61
15396138E5	32.39
15396246E5	30.39
15396354E5	24.39
15396462E5	22
15396678E5	19.61
15396786E5	22.39
15396894E5	29
15397002E5	34.22
1539711E6	30.78
15397218E5	26.39
15397326E5	24.39
15397542E5	20.39
1539765E6	22.78
15397758E5	31.39
15397866E5	34.39
15397974E5	31.39
15398082E5	23.61
1539819E6	21.39
15398298E5	19.61
15398406E5	19.22
15398514E5	23.61
15398622E5	31.39
1539873E6	33.22
15398838E5	30.61
15398946E5	24.61
15399054E5	22.78
15399162E5	22.22
1539927E6	19.22
15399378E5	21.39
15399486E5	29.61
15399594E5	33.39
15399702E5	29.61
1539981E6	23.61
15399918E5	22
15400026E5	20.78
15400134E5	18.39
15400242E5	20.22
1540035E6	30.22
15400458E5	32.39
15400566E5	29.39
15400674E5	22.39
15400782E5	20.22
1540089E6	19
15400998E5	18.39
15401106E5	21
15401214E5	29.78
15401322E5	30.61
1540143E6	28.22
15401538E5	21.39
15401646E5	19.39
15401754E5	18.22
15401862E5	16.22
1540197E6	20.39
15402078E5	28.78
15402186E5	31
15402294E5	29
15402402E5	22
1540251E6	19
15402618E5	18.22
15402726E5	16.61
15402834E5	19.39
15402942E5	29.39
15403158E5	29.22
15403266E5	21.39
15403374E5	19.39
1540359E6	17.22
15403698E5	20.78
15403806E5	30.39
15403914E5	32.22
15404022E5	29.39
1540413E6	22.39
15404238E5	20.39
15404346E5	18.78
15404454E5	16.22
15404562E5	18.78
1540467E6	29.78
15404778E5	31.78
15404886E5	28.61
15404994E5	21.61
15405102E5	19.61
1540521E6	17.78
15405318E5	16.78
15405426E5	19.39
15405534E5	28.61
15405642E5	30
1540575E6	27.61
15405858E5	20.39
15405966E5	18.39
15406074E5	18
15406182E5	16.78
1540629E6	19.39
15406398E5	28.22
15406506E5	30.22
15406614E5	27.78
15406722E5	21.78
1540683E6	19.22
15406938E5	17.78
15407046E5	17
15407154E5	19.61
15407262E5	28.61
1540737E6	31.39
15407478E5	27.78
15407586E5	20.78
15407694E5	18.61
1540791E6	16.39
15408018E5	18.39
15408126E5	28.39
15408234E5	30.39
15408342E5	28
1540845E6	21.61
15408558E5	19.78
15408666E5	18.39
15408774E5	17.61
15408882E5	18.78
1540899E6	28.22
15409098E5	29.78
15409206E5	27.61
15409314E5	21.39
15409422E5	19.78
1540953E6	18.39
15409638E5	16.78
15409746E5	18.61
15409854E5	28.39
15409962E5	30.39
1541007E6	27.22
15410178E5	21.22
15410286E5	19.39
15410502E5	17
1541061E6	18.39
15410718E5	27.78
15410826E5	30.61
15410934E5	28
15411042E5	22
1541115E6	20
15411474E5	18
15411582E5	27.61
1541169E6	31.22
15411906E5	22.22
15412014E5	21.39
15412122E5	19.39
1541223E6	19
15412338E5	21.39
15412446E5	27.39
15412554E5	30.22
15412662E5	27.22
15412878E5	23.39
15412986E5	22.61
15413094E5	19
15413202E5	20
1541331E6	27
15413418E5	29.39
15413526E5	26
15413634E5	21.61
15413742E5	19.61
15413958E5	15.61
15414066E5	16.78
15414174E5	21.39
15414282E5	25.61
1541439E6	23.22
15414498E5	18.78
15414606E5	18
15414822E5	16.61
1541493E6	18
15415038E5	25.22
15415146E5	27.78
15415254E5	24.61
15415362E5	18.22
1541547E6	17.78
15415578E5	16.78
15415686E5	13.39
15415794E5	14.78
15415902E5	25.22
1541601E6	27
15416118E5	24.61
15416226E5	17.22
15416334E5	14.61
15416442E5	12.78
1541655E6	11.61
15416658E5	13.22
15416766E5	23.78
15416874E5	26
15416982E5	22.61
1541709E6	16.22
15417198E5	13.61
15417306E5	12.61
15417414E5	12.22
15417522E5	14
1541763E6	26.22
15417738E5	28.61
15417846E5	25.39
15418062E5
15418386E5	15
15418494E5	25
15418602E5	28.22
1541871E6	24
15418818E5	17.39
15418926E5	15.61
15419034E5	13.61
15419142E5	13
1541925E6	15.61
15419358E5	28.22
15419466E5	30
15419574E5	25.39
1541979E6	16.78
15419898E5	14.78
15420006E5	14
15420114E5	17.39
15420222E5	26
1542033E6	29.61
15420438E5	26.78
15420546E5	19.39
15420654E5	18
1542087E6	16
15420978E5	19
15421086E5	21.39
15421194E5	29.22
15421302E5	25
1542141E6	20.61
15421518E5	20
15421626E5	18.78
15421734E5	18.78
15421842E5	19.39
1542195E6	25.39
15422058E5	28
15422166E5	25.22
15422274E5	20.39
15422382E5	20.22
15422598E5	17.39
15422706E5	18
15422814E5	25.22
15422922E5	26.61
1542303E6	24
15423138E5	20
15423246E5	17.22
15423354E5	16.39
15423462E5	15.61
1542357E6	17.39
15423678E5	23
15423786E5	25.61
15423894E5	23.78
15424002E5	20
1542411E6	19.39
15424218E5	17
15424326E5	14.61
15424434E5	15.39
15424542E5	23.78
1542465E6	26
15424758E5	22.61
15424866E5	17
15424974E5	15
1542519E6	12.39
15425298E5	13.78
15425406E5	26.22
15425514E5	28.39
15425622E5	25.39
1542573E6	18.78
15425838E5	17
15425946E5	15.61
15426054E5	17.61
15426162E5	19.39
1542627E6	24.39
15426378E5	27.39
15426486E5	25.61
15426594E5	21.39
15426702E5	18.61
1542681E6	17.39
15426918E5	15
15427026E5	15.61
15427134E5	25.22
15427242E5	28.22
1542735E6	25.22
15427458E5	18.61
15427566E5	17
15427674E5	15.61
1542789E6	15.22
15427998E5	24.61
15428106E5	27.61
15428214E5	23.78
15428322E5	16.39
1542843E6	15
15428646E5	13
15428754E5	14
15428862E5	26.39
1542897E6	27.61
15429078E5	23.61
15429186E5	18
15429294E5	16.22
15429402E5	14.61
1542951E6	12.61
15429618E5	13.78
15429726E5	25
15429834E5	27.61
15429942E5	23.61
1543005E6	19.39
15430158E5	19.39
15430374E5	15
15430482E5	16
1543059E6	23.61
15430698E5	26.78
15430806E5	23.39
15430914E5	17.39
15431022E5	15
1543113E6	13.61
15431238E5	11.78
15431346E5	14.22
15431454E5	24.22
15431562E5	26.78
1543167E6	23.39
15431778E5	16.78
15431886E5	14.39
15432102E5	11.78
15432318E5	24.39
15432426E5	26.61
15432534E5	24
15432642E5	16.78
1543275E6	14.61
15432858E5	12.78
15432966E5	12
15433074E5	14
15433182E5	25.22
1543329E6	28.22
15433398E5	23.78
15433506E5	18.39
15433614E5	16.61
15433722E5	15.61
1543383E6	14.61
15433938E5	15.61
15434046E5	24.39
15434154E5	27.61
15434262E5	24.61
15434478E5	16
15434586E5	15
15434694E5	13.61
15434802E5	15.22
1543491E6	22.78
15435018E5	26
15435126E5	22.22
15435234E5	16.78
15435342E5	14.78
1543545E6	13.78
15435558E5	11.78
15435666E5	14
15435774E5	22
15435882E5	26
1543599E6	22.61
15436098E5	16.39
15436206E5	14.61
15436314E5	13.39
15436422E5	12
1543653E6	15.39
15436638E5	23
15436746E5	25.39
15436854E5	23
1543707E6	13.61
15437178E5	13.22
15437286E5	10.39
15437394E5	11.39
15437502E5	24.39
1543761E6	27.22
15437718E5	23
15437934E5	12.78
15438042E5	12.39
1543815E6	11.22
15438258E5	11.22
15438366E5	24.61
15438582E5	21
1543869E6	15
15438798E5	12.78
15439014E5	10.39
15439122E5	10.39
1543923E6	22.39
15439338E5	25.61
15439446E5	20.61
15439554E5	14.39
15439662E5	13
1543977E6	11.78
15439878E5	10.22
15439986E5	12
15440094E5	21.39
1544031E6	21.61
15440418E5	16
15440526E5	12.78
15440634E5	11.78
15440742E5	10.22
1544085E6	12
15440958E5	21.61
15441066E5	24.39
15441174E5	20.39
15441282E5	14.61
1544139E6	12.61
15441498E5	11.39
15441606E5	10.22
15441714E5	11.78
15441822E5	21.22
1544193E6	23.78
15442038E5	22.61
15442146E5	13.22
15442254E5	11.39
1544247E6	9.22
15442578E5	10.22
15442686E5	21
15442794E5	24.22
15442902E5	20
1544301E6	13.61
15443118E5	12.22
15443226E5	11.22
15443334E5	9.61
15443442E5	10.61
1544355E6	22.22
15443658E5	24.61
15443766E5	20
15443874E5	14.78
15443982E5	11.61
1544409E6	10.78
15444198E5	9.22
15444306E5	11
15444414E5	21.78
15444522E5	23
1544463E6	20
15444846E5	12.78
15445062E5	10
1544517E6	11
15445386E5	21.61
15445494E5	19
15445602E5	14.39
1544571E6	14
15445926E5	14.22
15446034E5	14
15446142E5	19.61
1544625E6	21.39
15446358E5	19
15446466E5	16.39
15446574E5	15
15446682E5	13.78
1544679E6	12.22
15446898E5	13
15447006E5	18.78
15447114E5	20.61
15447222E5	18.22
15447438E5	12.22
15447546E5	11.61
15447654E5	10.39
1544787E6	19
15447978E5	21.39
15448086E5	18.39
15448194E5	12.78
15448302E5	11
1544841E6	10.61
15448518E5	9.61
15448626E5	9.61
15448734E5	17.39
15448842E5	22
1544895E6	19.39
15449058E5	13.39
15449166E5	12.22
15449274E5	11
15449382E5	9.39
1544949E6	9.39
15449598E5	18.39
15449706E5	23
15449814E5	20
15449922E5	12.22
1545003E6	10.39
15450138E5	8.78
15450246E5	7.22
15450354E5	8.39
15450462E5	17
1545057E6	22
15450678E5	18.39
15450786E5	12.22
15450894E5	9.39
15451002E5	8.78
1545111E6	6.61
15451218E5	8.78
15451326E5	18
15451434E5	21.39
15451542E5	18.78
1545165E6	11.78
15451758E5	9.61
15451866E5	7.61
15451974E5	6.39
15452082E5	8.39
1545219E6	18.61
15452298E5	22
15452406E5	19.39
15452514E5	11.39
15452622E5	8.78
1545273E6	7.61
15452946E5	6
15453054E5	20
15453162E5	22.22
1545327E6	18
15453378E5	10.61
15453486E5	8.39
15453594E5	6.78
15453702E5	5.78
1545381E6	8.61
15453918E5	17.61
15454134E5	17.22
15454242E5	10.39
1545435E6	8
15454566E5	5
15454674E5	6.61
15454782E5	17.22
1545489E6	21.61
15454998E5	17.22
15455106E5	10.39
15455214E5	8.39
15455322E5	6.61
1545543E6	5.61
15455538E5	6.22
15455646E5	18.39
15455862E5	18.61
1545597E6	10.78
15456078E5	9.61
15456186E5	7.39
15456294E5	6.39
1545651E6	17.61
15456618E5	21
15456726E5	17.39
15456942E5	9.22
15457158E5	6.22
15457266E5
15457374E5	16.22
15457482E5	19.39
1545759E6	16.39
15457698E5	11
15457806E5	9
15457914E5	7.61
15458022E5	5
1545813E6	7
15458238E5	17.22
15458346E5	20.61
15458454E5	17.61
15458562E5	8.61
1545867E6	7.22
15458778E5	5.61
15458886E5	4.61
15458994E5	5.22
15459102E5	18.61
1545921E6	21.39
15459318E5	17.39
15459426E5	10.22
15459534E5	8.61
15459642E5	6.61
1545975E6	6.22
15459858E5	8.39
15459966E5	15.22
15460074E5	18.39
15460182E5	16.78
1546029E6	9.22
15460398E5	7
15460506E5	5.39
15460614E5	4.22
15460722E5	6.39
1546083E6	17.22
15460938E5	19.61
15461046E5	17.78
15461154E5	9.39
15461262E5	7
1546137E6	5.78
15461478E5	4.61
15461586E5	6
15461694E5	18.78
15461802E5	22.39
1546191E6	18.78
15462018E5	10
15462126E5	8.22
15462342E5	5.22
1546245E6	5.78
15462558E5	18.39
15462666E5	22
15462774E5	19.61
15462882E5	10.39
1546299E6	8
